person_age,person_income,person_emp_length,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,home_ownership_MORTGAGE,home_ownership_OWN,home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE
23,10.950806546816688,5.0,2,8.942460926820582,11.71,0,0.13,0,4,0,0,1,0,0,0,0,1
26,10.968198289528557,2.0,1,8.006367567650246,6.92,0,0.05,0,4,1,0,0,0,0,0,1,0
25,11.082142548877775,6.0,4,8.945723572455398,15.33,0,0.12,1,3,0,0,1,0,0,0,1,0
22,10.060491301345794,4.789686296787225,1,8.948975607841776,5.99,1,0.33,0,2,0,0,1,0,1,0,0,0
24,10.858998997563564,8.0,4,8.517193191416238,15.28,1,0.1,0,4,1,0,0,0,1,0,0,0
25,10.085809109330082,6.0,1,8.948975607841776,8.9,1,0.32,0,3,0,0,1,0,0,0,1,0
24,10.968198289528557,8.0,3,8.987196820661973,13.43,0,0.14,0,4,1,0,0,0,1,0,0,0
22,10.968198289528557,1.0,1,8.294049640102028,7.29,0,0.07,0,3,1,0,0,0,0,0,0,1
23,10.301323633479802,3.0,4,8.948975607841776,16.77,1,0.26,1,4,0,0,1,0,0,0,1,0
22,10.968198289528557,6.0,4,9.210340371976184,14.83,0,0.17,0,2,0,1,0,0,1,0,0,0
22,10.968198289528557,4.0,1,9.3101857069459,6.54,0,0.19,0,4,1,0,0,0,0,1,0,0
25,10.968198289528557,9.0,1,9.047821442478408,7.14,0,0.15,0,3,1,0,0,0,0,1,0,0
24,11.476344464707228,1.0,3,8.948975607841776,12.53,0,0.08,1,4,0,0,1,0,1,0,0,0
22,9.887358170606245,2.0,4,8.955448122347393,14.83,1,0.39,1,3,0,0,1,0,1,0,0,0
22,10.043249494911286,2.0,3,8.955448122347393,11.011694892245036,1,0.34,1,4,0,0,1,0,1,0,0,0
24,10.085809109330082,0.0,4,8.955448122347393,17.27,1,0.32,0,3,0,0,1,0,0,0,0,0
23,10.968198289528557,8.0,3,8.987196820661973,13.61,0,0.14,1,3,1,0,0,0,0,0,0,1
26,10.085809109330082,1.0,3,8.955448122347393,14.35,1,0.32,0,3,0,0,1,1,0,0,0,0
23,10.968198289528557,4.0,3,8.764053269347762,13.48,0,0.11,1,3,0,1,0,0,0,1,0,0
21,10.165851817003619,2.0,5,8.955448122347393,16.7,1,0.3,1,2,0,0,1,0,0,1,0,0
25,10.968198289528557,8.0,3,9.769956159911606,13.11,0,0.3,1,4,1,0,0,0,0,0,0,0
21,10.165851817003619,4.0,3,8.955448122347393,13.16,0,0.3,1,3,0,0,1,0,1,0,0,0
23,10.968198289528557,4.0,2,9.615805480084347,10.25,0,0.26,0,3,0,1,0,0,0,1,0,0
26,10.968198289528557,10.0,2,8.517193191416238,10.62,0,0.09,0,2,1,0,0,0,0,0,0,1
23,10.968198289528557,3.0,1,8.517193191416238,7.14,0,0.09,0,2,1,0,0,1,0,0,0,0
26,10.300920488947028,6.0,2,8.955448122347393,9.62,0,0.26,0,4,0,0,1,0,0,1,0,0
24,10.308952660644293,6.0,5,8.955448122347393,11.011694892245036,0,0.26,1,2,0,0,1,0,1,0,0,0
24,10.404262840448617,2.0,6,8.955448122347393,11.011694892245036,1,0.23,0,2,0,0,1,0,0,0,0,1
23,10.275051108968611,6.0,4,8.955448122347393,14.59,1,0.27,1,3,0,0,1,0,0,1,0,0
23,10.968198289528557,0.0,1,9.169518377455928,7.51,0,0.17,0,3,1,0,0,0,1,0,0,0
25,10.968198289528557,9.0,2,9.249561085129464,12.18,0,0.18,0,2,1,0,0,0,0,1,0,0
22,10.858998997563564,6.0,4,8.699514748210191,11.011694892245036,1,0.12,1,3,1,0,0,0,0,0,0,1
23,10.858998997563564,7.0,2,8.517193191416238,11.48,1,0.1,0,2,1,0,0,0,0,0,1,0
22,10.778956289890028,1.0,1,8.955448122347393,7.74,0,0.16,0,2,0,0,1,0,0,0,1,0
25,10.799575577092764,2.0,1,8.955448122347393,9.63,0,0.16,0,4,0,0,1,0,0,1,0,0
25,11.512925464970229,9.0,2,8.955448122347393,9.99,1,0.08,0,4,0,0,1,0,0,0,1,0
24,10.968198289528557,6.0,1,7.696212639346407,7.4,0,0.04,0,3,1,0,0,1,0,0,0,0
22,10.404262840448617,5.0,2,8.961879012677683,10.99,0,0.24,0,3,0,0,1,1,0,0,0,0
24,10.968198289528557,0.0,1,8.160518247477505,7.68,0,0.06,0,2,1,0,0,0,0,0,0,0
23,10.404262840448617,0.0,2,8.961879012677683,10.95,1,0.24,0,2,0,0,1,0,0,0,1,0
24,10.422281345951296,1.0,4,8.961879012677683,16.49,1,0.23,0,4,0,0,1,0,0,0,1,0
25,10.968198289528557,4.0,2,9.740968623038354,10.95,0,0.29,0,4,1,0,0,0,0,1,0,0
22,10.968198289528557,5.0,3,8.411832675758411,13.16,0,0.08,0,2,0,1,0,0,1,0,0,0
21,10.4341158035983,5.0,3,8.961879012677683,13.79,1,0.23,0,2,0,0,1,1,0,0,0,0
26,10.491274217438248,3.0,3,8.961879012677683,14.27,0,0.22,0,2,0,0,1,0,0,0,0,1
23,10.968198289528557,0.0,2,9.680344001221918,12.21,0,0.28,0,4,0,0,0,0,0,0,0,1
22,10.968198289528557,3.0,3,9.615805480084347,13.79,0,0.26,1,4,0,0,0,1,0,0,0,0
26,10.545341438708522,6.0,2,8.961879012677683,12.53,0,0.21,0,4,0,0,1,0,0,0,0,1
26,10.968198289528557,5.0,3,9.392661928770137,13.16,0,0.21,1,4,1,0,0,0,0,1,0,0
24,10.596634733096073,1.0,1,8.961879012677683,11.011694892245036,0,0.2,0,2,0,0,1,0,0,1,0,0
25,10.968198289528557,2.0,4,7.919356190660617,12.86,0,0.05,1,4,1,0,0,0,0,0,1,0
25,10.968198289528557,5.0,4,9.210340371976184,13.24,0,0.17,0,4,1,0,0,0,0,0,0,0
22,10.858998997563564,6.0,4,9.210340371976184,13.87,1,0.19,1,2,1,0,0,0,1,0,0,0
25,10.668955394675699,2.0,1,8.961879012677683,7.14,0,0.18,0,3,0,0,1,0,0,0,0,1
25,10.968198289528557,5.0,1,8.055157731819678,6.17,0,0.05,0,4,1,0,0,0,1,0,0,0
26,10.668955394675699,5.0,1,8.961879012677683,7.88,0,0.18,0,2,0,0,1,0,0,1,0,0
23,10.690921662285279,7.0,4,8.961879012677683,15.62,0,0.18,0,3,0,0,1,0,1,0,0,0
23,10.714417768752456,0.0,2,8.961879012677683,12.69,0,0.17,0,4,0,0,1,1,0,0,0,0
24,10.714417768752456,3.0,1,8.961879012677683,7.51,0,0.17,0,3,0,0,1,0,0,0,1,0
24,10.896739325546411,2.0,1,8.961879012677683,7.9,0,0.14,0,4,0,0,1,1,0,0,0,0
26,10.970351142889658,10.0,2,8.699514748210191,10.25,0,0.1,0,2,1,0,0,0,0,0,0,1
24,10.799575577092764,2.0,4,8.961879012677683,15.62,1,0.16,0,2,0,0,1,0,0,0,0,1
25,10.985292722887856,2.0,2,8.961879012677683,12.21,0,0.13,0,2,0,0,1,0,0,0,0,1
22,11.002099841204238,6.0,4,8.961879012677683,15.21,0,0.13,0,4,0,0,1,0,0,0,0,1
22,10.97164063371953,1.0,3,9.210340371976184,12.53,0,0.17,0,2,1,0,0,0,1,0,0,0
23,10.97164063371953,2.0,2,9.472704636443673,11.011694892245036,0,0.22,0,2,1,0,0,1,0,0,0,0
23,10.98536051719994,1.0,4,8.961879012677683,15.99,1,0.13,1,3,0,0,1,1,0,0,0,0
26,11.26446410567173,6.0,4,8.961879012677683,16.77,0,0.1,0,3,0,0,1,0,0,0,0,1
23,11.289781913656018,2.0,2,8.961879012677683,9.99,0,0.1,0,2,0,0,1,0,0,0,0,1
26,11.359272994349483,0.0,2,8.961879012677683,11.83,0,0.09,0,3,0,0,1,0,0,1,0,0
21,11.512925464970229,1.0,1,8.961879012677683,7.88,0,0.08,0,2,0,0,1,1,0,0,0,0
24,10.165851817003619,3.0,2,8.968268810776454,9.96,0,0.3,0,2,0,0,1,0,0,1,0,0
22,10.373491181781864,0.0,4,8.971448463693834,14.91,1,0.25,0,2,0,0,1,0,0,0,1,0
23,10.976782033219948,6.0,1,8.294049640102028,8.0,0,0.07,0,2,1,0,0,0,0,1,0,0
25,10.977807148635193,9.0,2,8.517193191416238,10.59,0,0.09,0,4,1,0,0,1,0,0,0,0
23,10.977807148635193,7.0,2,8.987196820661973,12.21,0,0.14,0,3,1,0,0,0,0,1,0,0
23,10.978489975565104,6.0,1,8.961879012677683,7.9,0,0.13,0,4,1,0,0,0,0,0,1,0
22,10.239959789157341,7.0,2,8.974618038455112,9.99,0,0.28,0,2,0,0,1,0,0,0,0,1
22,10.978626485018596,6.0,1,9.392661928770137,6.03,0,0.2,0,4,1,0,0,0,1,0,0,0
22,10.871421517562121,1.0,6,9.862665558015873,17.26,1,0.36,0,4,1,0,0,1,0,0,0,0
23,10.308952660644293,4.0,3,8.977777598745481,15.27,0,0.26,1,4,0,0,1,1,0,0,0,0
26,10.872446632977367,8.0,2,8.006367567650246,10.95,1,0.06,0,4,1,0,0,0,0,0,0,0
25,10.981046432006405,6.0,4,8.699514748210191,15.33,0,0.1,1,3,1,0,0,0,0,0,0,0
21,10.833681189579275,5.0,2,8.980927207648378,10.99,0,0.16,0,3,0,0,1,0,0,0,0,1
22,10.981897133886719,6.0,2,8.536995818712418,10.99,0,0.09,0,4,1,0,0,0,1,0,0,0
22,9.574983485564092,3.0,2,8.987196820661973,9.99,1,0.56,0,4,0,0,1,0,0,0,0,0
21,9.648595302907339,3.0,1,8.987196820661973,7.51,1,0.52,0,4,0,0,1,0,0,0,0,0
24,9.680344001221918,0.0,3,8.987196820661973,13.57,1,0.5,0,2,0,0,1,0,0,0,0,0
21,10.981897133886719,5.0,4,10.126631103850338,14.09,0,0.43,0,2,1,0,0,0,1,0,0,0
22,9.862665558015873,4.0,4,8.987196820661973,16.29,1,0.42,1,3,0,0,1,0,0,0,0,0
22,10.983528455618803,6.0,1,9.159047077588632,6.76,0,0.16,0,3,1,0,0,0,0,0,1,0
24,9.862665558015873,1.0,3,8.987196820661973,13.61,1,0.42,1,3,0,0,1,0,0,0,0,0
26,10.983596369639677,8.0,1,8.764053269347762,8.63,0,0.11,0,3,1,0,0,0,0,0,1,0
22,9.893437216682626,4.0,1,8.987196820661973,11.011694892245036,1,0.4,0,4,0,0,1,0,0,1,0,0
21,10.984461869350051,5.0,1,8.006367567650246,7.51,0,0.05,0,4,1,0,0,0,0,1,0,0
24,9.903487552536127,5.0,2,8.987196820661973,10.99,1,0.4,0,4,0,0,1,0,1,0,0,0
21,9.903487552536127,4.0,2,8.987196820661973,12.21,1,0.4,0,4,0,0,1,0,0,1,0,0
22,10.985292722887856,5.0,1,8.699514748210191,11.011694892245036,0,0.1,0,2,1,0,0,0,0,1,0,0
26,10.985292722887856,9.0,1,8.699514748210191,7.51,0,0.1,0,4,1,0,0,0,0,0,1,0
24,9.903487552536127,0.0,3,8.987196820661973,12.41,1,0.4,1,4,0,0,1,0,0,1,0,0
23,10.985292722887856,7.0,1,8.1886891244442,7.51,0,0.06,0,2,1,0,0,0,0,0,1,0
23,10.87804719253426,6.0,2,8.699514748210191,10.65,1,0.11,0,3,1,0,0,1,0,0,0,0
25,10.985292722887856,5.0,1,8.699514748210191,6.99,0,0.1,0,3,1,0,0,0,0,0,0,0
22,10.985292722887856,6.0,2,9.210340371976184,10.99,0,0.17,0,4,1,0,0,0,1,0,0,0
22,9.95227771670556,7.0,4,8.987196820661973,16.77,1,0.38,1,2,0,0,1,0,1,0,0,0
23,10.985292722887856,5.0,1,9.472704636443673,5.42,0,0.22,0,4,1,0,0,0,1,0,0,0
23,10.985292722887856,7.0,1,7.600902459542082,5.42,0,0.03,0,2,1,0,0,0,0,0,0,1
26,10.985292722887856,4.789686296787225,1,8.961879012677683,6.99,0,0.13,0,2,1,0,0,0,0,0,0,1
22,10.985292722887856,1.0,1,9.615805480084347,5.99,0,0.25,0,3,1,0,0,0,0,1,0,0
25,10.87804719253426,9.0,1,9.270964993792617,11.011694892245036,1,0.2,0,4,1,0,0,0,0,1,0,0
22,10.985292722887856,6.0,1,8.764053269347762,11.011694892245036,0,0.11,0,4,1,0,0,1,0,0,0,0
22,9.980448593672257,3.0,2,8.987196820661973,11.49,1,0.37,0,3,0,0,1,0,0,1,0,0
24,10.87804719253426,6.0,4,8.517193191416238,15.62,1,0.09,0,4,1,0,0,0,0,1,0,0
23,10.985292722887856,7.0,1,9.104979856318357,8.49,0,0.15,0,3,1,0,0,0,1,0,0,0
21,10.87804719253426,4.0,1,9.574983485564092,7.49,1,0.27,0,2,1,0,0,0,0,0,1,0
25,9.998615897627705,3.0,3,8.987196820661973,13.98,1,0.36,1,2,0,0,1,0,0,0,0,0
24,10.003332887505843,4.0,3,8.987196820661973,13.23,1,0.36,0,2,0,0,1,0,1,0,0,0
22,10.985292722887856,1.0,1,9.501142571764207,6.92,0,0.23,0,4,1,0,0,0,1,0,0,0
22,10.87804719253426,6.0,3,10.126631103850338,13.8,1,0.47,0,3,1,0,0,0,1,0,0,0
24,10.043249494911286,0.0,3,8.987196820661973,13.49,1,0.35,0,4,0,0,1,0,0,0,0,0
25,10.043249494911286,4.789686296787225,4,8.987196820661973,14.46,1,0.35,1,2,0,0,1,0,0,0,0,0
23,10.04966366269373,0.0,2,8.987196820661973,11.011694892245036,1,0.35,0,4,0,0,1,1,0,0,0,0
22,10.060491301345794,2.0,1,8.987196820661973,8.59,1,0.34,0,2,0,0,1,0,0,1,0,0
22,10.985292722887856,4.0,1,9.903487552536127,6.91,0,0.34,0,4,1,0,0,0,1,0,0,0
22,10.085809109330082,0.0,1,8.987196820661973,11.011694892245036,1,0.33,0,2,0,0,1,0,1,0,0,0
24,10.985292722887856,5.0,1,8.987196820661973,6.54,0,0.14,0,4,1,0,0,0,0,0,1,0
25,10.985292722887856,6.0,1,8.517193191416238,6.17,0,0.08,0,2,0,1,0,0,0,0,0,0
23,10.085809109330082,7.0,1,8.987196820661973,7.29,1,0.33,0,2,0,0,1,0,0,0,1,0
21,10.985292722887856,5.0,2,8.630521876723241,11.49,0,0.09,0,4,1,0,0,0,0,0,1,0
25,10.985292722887856,7.0,2,10.126631103850338,10.62,0,0.42,0,3,1,0,0,0,1,0,0,0
26,10.985292722887856,4.0,2,8.160518247477505,10.99,0,0.06,0,2,1,0,0,0,1,0,0,0
26,10.126631103850338,1.0,2,8.987196820661973,11.71,1,0.32,0,4,0,0,1,0,0,1,0,0
25,10.126631103850338,1.0,2,8.987196820661973,12.42,1,0.32,0,3,0,0,1,0,0,0,0,0
22,10.126631103850338,4.0,2,8.987196820661973,10.74,1,0.32,0,4,0,0,1,0,0,0,0,1
23,10.985292722887856,0.0,2,9.980448593672257,11.89,0,0.37,0,2,1,0,0,0,1,0,0,0
23,10.126631103850338,6.0,3,8.987196820661973,13.61,1,0.32,1,4,0,0,1,0,0,0,1,0
22,10.126631103850338,6.0,2,8.987196820661973,11.36,1,0.32,0,2,0,0,1,0,1,0,0,0
26,10.985292722887856,7.0,2,6.214608098422191,9.76,0,0.01,0,2,1,0,0,0,0,0,0,0
25,10.985292722887856,6.0,1,8.536995818712418,8.32,0,0.09,0,3,1,0,0,0,0,1,0,0
23,10.98536051719994,3.0,1,8.294049640102028,6.99,0,0.07,0,3,0,1,0,0,0,0,0,1
23,10.134599273499514,1.0,3,8.987196820661973,12.73,1,0.32,0,4,0,0,1,1,0,0,0,0
26,10.98563164849693,10.0,2,8.85366542803745,10.0,0,0.12,0,2,1,0,0,0,0,0,1,0
22,10.165851817003619,0.0,2,8.987196820661973,11.99,1,0.31,0,4,0,0,1,0,1,0,0,0
25,10.165851817003619,4.0,3,8.987196820661973,12.87,1,0.31,0,4,0,0,1,0,0,1,0,0
24,10.203592144986466,3.0,1,8.987196820661973,8.9,0,0.3,0,4,0,0,1,0,0,0,0,1
26,10.203592144986466,0.0,2,8.987196820661973,11.11,0,0.3,0,4,0,0,1,0,0,0,0,1
21,10.204480639047581,4.0,1,8.987196820661973,8.49,0,0.3,0,3,0,0,1,0,1,0,0,0
23,10.23981692180943,0.0,4,8.987196820661973,17.58,1,0.29,1,4,0,0,1,0,0,0,0,0
24,10.99193165328861,4.0,2,7.783224016336037,12.69,0,0.04,0,4,1,0,0,1,0,0,0,0
25,10.992049505350737,9.0,3,9.825526011066415,12.73,0,0.31,0,2,1,0,0,0,1,0,0,0
25,10.992655382376238,1.0,1,8.922658299524402,6.76,0,0.13,0,3,1,0,0,1,0,0,0,0
25,10.239959789157341,3.0,3,8.987196820661973,14.65,0,0.29,1,4,0,0,1,1,0,0,0,0
26,10.993731591533722,9.0,1,9.392661928770137,6.62,0,0.2,0,3,1,0,0,0,0,0,0,1
24,10.993731591533722,0.0,2,8.34283980427146,10.59,0,0.07,0,2,1,0,0,0,1,0,0,0
26,10.993731591533722,8.0,2,8.536995818712418,10.37,0,0.09,0,4,1,0,0,0,0,0,1,0
21,10.239959789157341,0.0,1,8.987196820661973,7.51,0,0.29,0,4,0,0,1,1,0,0,0,0
21,10.239959789157341,3.0,2,8.987196820661973,10.99,1,0.29,0,2,0,0,1,0,1,0,0,0
23,10.239959789157341,8.0,1,8.987196820661973,7.74,0,0.29,0,4,0,0,1,1,0,0,0,0
24,10.239959789157341,9.0,3,8.987196820661973,12.84,0,0.29,0,4,0,0,1,1,0,0,0,0
22,10.995410853053441,6.0,1,8.699514748210191,5.42,0,0.1,0,3,1,0,0,0,0,0,1,0
25,10.996249427526061,9.0,3,9.210340371976184,13.61,0,0.17,1,2,1,0,0,0,0,0,1,0
24,10.260812285316357,7.0,4,8.987196820661973,15.65,0,0.28,1,2,0,0,1,0,0,1,0,0
26,10.997087299380693,5.0,2,9.615805480084347,10.99,0,0.25,0,4,1,0,0,0,0,0,0,1
26,10.9980918198067,4.789686296787225,2,8.699514748210191,9.99,0,0.1,0,2,1,0,0,0,0,0,0,0
22,10.892545357961163,6.0,5,9.0595174822416,19.42,1,0.16,0,2,1,0,0,1,0,0,0,0
22,10.268130666124037,6.0,2,8.987196820661973,11.49,0,0.28,0,2,0,0,1,0,1,0,0,0
25,10.998694048069405,4.0,2,8.85366542803745,9.63,0,0.12,0,2,1,0,0,0,0,0,0,0
23,10.998760939938723,7.0,3,9.615805480084347,15.96,0,0.25,1,3,1,0,0,0,0,0,0,1
22,10.268130666124037,0.0,3,8.987196820661973,13.72,0,0.28,1,2,0,0,1,0,0,1,0,0
26,10.893511900787338,10.0,3,9.047821442478408,14.79,1,0.16,0,3,1,0,0,0,0,0,0,1
24,10.268130666124037,5.0,1,8.987196820661973,11.011694892245036,0,0.28,0,2,0,0,1,0,0,1,0,0
23,11.000899120627718,7.0,1,9.798127036878302,6.91,0,0.3,0,3,0,1,0,0,1,0,0,0
23,10.895812970686281,8.0,5,9.615805480084347,16.63,1,0.28,1,2,1,0,0,0,1,0,0,0
22,11.001416274292268,4.0,2,8.699514748210191,11.011694892245036,0,0.1,0,3,1,0,0,0,1,0,0,0
26,10.268130666124037,5.0,4,8.987196820661973,11.011694892245036,0,0.28,1,3,0,0,1,0,1,0,0,0
21,10.268130666124037,5.0,2,8.987196820661973,9.88,0,0.28,0,2,0,0,1,0,0,1,0,0
23,10.308952660644293,2.0,2,8.987196820661973,12.42,0,0.27,0,2,0,0,1,0,1,0,0,0
26,10.308952660644293,0.0,2,8.987196820661973,9.91,1,0.27,0,2,0,0,1,0,1,0,0,0
24,10.308952660644293,3.0,5,8.987196820661973,11.011694892245036,0,0.27,1,2,0,0,1,0,0,1,0,0
23,10.308952660644293,0.0,3,8.987196820661973,13.49,0,0.27,1,2,0,0,1,0,0,1,0,0
22,10.308952660644293,6.0,1,8.987196820661973,5.42,0,0.27,0,4,0,0,1,0,0,1,0,0
26,10.896739325546411,10.0,2,8.1886891244442,12.69,1,0.07,0,4,1,0,0,0,0,0,0,0
26,10.308952660644293,5.0,3,8.987196820661973,12.99,0,0.27,0,2,0,0,1,0,0,0,1,0
23,11.002099841204238,5.0,2,9.210340371976184,11.71,0,0.17,0,4,1,0,0,1,0,0,0,0
22,10.308952660644293,4.789686296787225,5,8.987196820661973,11.011694892245036,1,0.27,0,3,0,0,1,0,0,0,0,1
26,11.002099841204238,9.0,3,8.881836305004146,13.49,0,0.12,0,2,1,0,0,0,0,0,1,0
25,10.308952660644293,6.0,2,8.987196820661973,10.74,0,0.27,0,3,0,0,1,1,0,0,0,0
26,10.308952660644293,1.0,2,8.987196820661973,10.0,0,0.27,0,3,0,0,1,0,0,1,0,0
24,10.308952660644293,8.0,2,8.987196820661973,9.25,0,0.27,0,2,0,0,1,0,0,0,1,0
26,10.308952660644293,3.0,3,8.987196820661973,12.61,0,0.27,1,4,0,0,1,0,1,0,0,0
24,11.002099841204238,8.0,1,9.798127036878302,7.9,0,0.3,0,3,1,0,0,0,0,0,1,0
23,11.002099841204238,7.0,1,10.160065879936575,7.9,0,0.43,0,4,1,0,0,0,1,0,0,0
24,10.308952660644293,7.0,3,8.987196820661973,13.61,0,0.27,1,3,0,0,1,0,0,1,0,0
26,10.308952660644293,4.0,3,8.987196820661973,13.98,0,0.27,0,2,0,0,1,0,0,1,0,0
22,11.002099841204238,4.789686296787225,1,9.392661928770137,7.51,0,0.2,0,3,1,0,0,0,1,0,0,0
24,10.308952660644293,5.0,3,8.987196820661973,14.26,0,0.27,1,2,0,0,1,0,0,0,0,1
22,10.308952660644293,3.0,2,8.987196820661973,12.53,0,0.27,0,2,0,0,1,0,0,0,0,1
25,10.308952660644293,5.0,3,8.987196820661973,12.87,0,0.27,0,4,0,0,1,0,0,0,1,0
23,10.308952660644293,4.0,2,8.987196820661973,12.18,0,0.27,0,2,0,0,1,0,0,1,0,0
25,11.002099841204238,4.0,3,7.090076835776092,13.49,0,0.02,0,4,1,0,0,1,0,0,0,0
24,11.002099841204238,8.0,1,9.210340371976184,6.03,0,0.17,0,3,1,0,0,0,1,0,0,0
23,11.002099841204238,7.0,1,9.210340371976184,6.03,0,0.17,0,3,1,0,0,0,1,0,0,0
22,10.308952660644293,0.0,1,8.987196820661973,9.32,0,0.27,0,4,0,0,1,0,0,0,1,0
23,11.002099841204238,7.0,2,9.95227771670556,11.71,0,0.35,0,4,1,0,0,1,0,0,0,0
21,10.308952660644293,5.0,2,8.987196820661973,11.011694892245036,0,0.27,0,2,0,0,1,0,1,0,0,0
23,10.315199773404759,3.0,3,8.987196820661973,14.65,0,0.27,0,2,0,0,1,0,0,0,1,0
22,10.34161344288384,2.0,2,8.987196820661973,11.49,0,0.26,0,2,0,0,1,1,0,0,0,0
23,11.002099841204238,3.0,3,9.392661928770137,15.27,0,0.2,1,4,1,0,0,0,0,0,1,0
26,11.002099841204238,2.0,3,9.798127036878302,13.49,0,0.3,0,4,1,0,0,0,0,1,0,0
26,10.341742483467284,5.0,3,8.987196820661973,14.27,1,0.26,1,3,0,0,1,0,0,0,0,0
26,11.002099841204238,10.0,2,9.903487552536127,12.69,0,0.33,0,2,1,0,0,0,0,0,0,1
24,10.348173373797573,7.0,2,8.987196820661973,11.49,0,0.26,0,2,0,0,1,0,0,1,0,0
23,10.348173373797573,6.0,2,8.987196820661973,11.49,0,0.26,0,4,0,0,1,0,0,0,0,1
25,10.355072596257845,5.0,3,8.987196820661973,12.61,0,0.25,1,4,0,0,1,0,0,0,1,0
23,10.896739325546411,7.0,2,9.961756460660103,12.42,1,0.39,0,2,1,0,0,0,1,0,0,0
26,11.002099841204238,8.0,2,9.392661928770137,10.65,0,0.2,0,2,1,0,0,0,0,0,0,0
23,11.002099841204238,5.0,3,9.680344001221918,14.27,0,0.27,1,4,0,1,0,0,1,0,0,0
25,10.373491181781864,2.0,2,8.987196820661973,10.62,0,0.25,0,3,0,0,1,1,0,0,0,0
24,11.002099841204238,7.0,1,9.903487552536127,7.9,0,0.33,0,4,1,0,0,0,0,1,0,0
22,10.38591370178042,6.0,1,8.987196820661973,7.9,0,0.25,0,2,0,0,1,0,1,0,0,0
23,10.404262840448617,4.0,3,8.987196820661973,11.011694892245036,0,0.24,1,4,0,0,1,0,1,0,0,0
26,11.002099841204238,4.789686296787225,1,9.210340371976184,6.03,0,0.17,0,4,1,0,0,0,1,0,0,0
24,10.896739325546411,6.0,3,8.748304912379623,14.65,1,0.12,1,2,1,0,0,0,0,0,0,0
22,10.433998149618517,1.0,2,8.987196820661973,10.51,1,0.24,0,3,0,0,1,1,0,0,0,0
22,10.4341158035983,2.0,2,8.987196820661973,9.91,0,0.24,0,4,0,0,1,1,0,0,0,0
23,11.002099841204238,7.0,1,8.85366542803745,7.9,0,0.12,0,4,1,0,0,0,0,1,0,0
25,11.002099841204238,9.0,1,9.392661928770137,7.9,0,0.2,0,3,1,0,0,0,1,0,0,0
24,11.002099841204238,8.0,2,8.85366542803745,11.71,0,0.12,0,2,1,0,0,0,1,0,0,0
24,10.275051108968611,4.0,2,8.987196820661973,12.42,1,0.28,0,2,0,0,1,0,0,0,0,0
23,11.002099841204238,7.0,1,8.006367567650246,8.9,0,0.05,0,4,1,0,0,0,0,1,0,0
23,11.002099841204238,3.0,2,9.392661928770137,10.65,0,0.2,0,2,1,0,0,0,0,0,1,0
23,11.002099841204238,6.0,3,10.150347630467653,11.011694892245036,0,0.43,0,4,1,0,0,0,1,0,0,0
22,11.002099841204238,6.0,1,9.210340371976184,8.9,0,0.17,0,4,1,0,0,0,0,0,1,0
23,11.002099841204238,0.0,1,8.987196820661973,7.51,0,0.13,0,2,1,0,0,0,0,0,1,0
22,10.46310334047155,3.0,3,8.987196820661973,14.27,0,0.23,0,3,0,0,1,1,0,0,0,0
24,10.46310334047155,8.0,1,8.987196820661973,6.03,0,0.23,0,2,0,0,1,0,1,0,0,0
26,11.002099841204238,3.0,3,10.308952660644293,14.27,0,0.5,0,4,1,0,0,0,1,0,0,0
25,11.002099841204238,10.0,4,9.210340371976184,16.77,0,0.17,0,3,1,0,0,0,0,0,0,1
25,11.002099841204238,7.0,4,9.392661928770137,16.77,0,0.2,0,4,1,0,0,0,1,0,0,0
26,10.46310334047155,10.0,4,8.987196820661973,11.011694892245036,0,0.23,0,3,0,0,1,0,0,0,1,0
22,10.46310334047155,5.0,1,8.987196820661973,7.29,0,0.23,0,2,0,0,1,0,1,0,0,0
23,11.002099841204238,2.0,1,8.517193191416238,6.03,0,0.08,0,3,0,1,0,0,0,1,0,0
24,11.002099841204238,4.789686296787225,1,9.392661928770137,7.9,0,0.2,0,3,1,0,0,0,0,0,0,1
23,11.002099841204238,7.0,1,9.615805480084347,7.9,0,0.25,0,3,1,0,0,0,1,0,0,0
23,10.275051108968611,0.0,6,8.987196820661973,18.3,1,0.28,0,2,0,0,1,0,0,0,0,1
23,10.275051108968611,7.0,3,8.987196820661973,12.73,1,0.28,0,3,0,0,1,0,1,0,0,0
22,11.002099841204238,1.0,1,9.210340371976184,7.9,0,0.17,0,4,1,0,0,0,0,1,0,0
22,10.46310334047155,1.0,3,8.987196820661973,12.41,0,0.23,0,3,0,0,1,0,0,0,0,1
26,11.002099841204238,10.0,4,8.987196820661973,16.77,0,0.13,0,2,1,0,0,0,0,0,1,0
25,11.002099841204238,4.0,1,9.546812608597396,7.9,0,0.23,0,2,1,0,0,0,0,0,0,1
25,11.002099841204238,6.0,2,8.294049640102028,12.69,0,0.07,0,2,1,0,0,0,0,0,0,0
22,10.46310334047155,1.0,2,8.987196820661973,9.2,0,0.23,0,3,0,0,1,0,1,0,0,0
24,11.002099841204238,6.0,1,9.210340371976184,8.9,0,0.17,0,2,1,0,0,1,0,0,0,0
